time,L_YAW_pos,L_HAA_pos,L_HFE_pos,L_KFE_pos,L_ANKLE_pos,R_YAW_pos,R_HAA_pos,R_HFE_pos,R_KFE_pos,R_ANKLE_pos,L_YAW_vel,L_HAA_vel,L_HFE_vel,L_KFE_vel,L_ANKLE_vel,R_YAW_vel,R_HAA_vel,R_HFE_vel,R_KFE_vel,R_ANKLE_vel,vel_x_BF,vel_y_BF,vel_z_BF,normal_vec_x_BF,normal_vec_y_BF,normal_vec_z_BF,omega_x,omega_y,omega_z,L_YAW_tau_ff,L_HAA_tau_ff,L_HFE_tau_ff,L_KFE_tau_ff,L_ANKLE_tau_ff,R_YAW_tau_ff,R_HAA_tau_ff,R_HFE_tau_ff,R_KFE_tau_ff,R_ANKLE_tau_ff,L_YAW_q_des,L_HAA_q_des,L_HFE_q_des,L_KFE_q_des,L_ANKLE_q_des,R_YAW_q_des,R_HAA_q_des,R_HFE_q_des,R_KFE_q_des,R_ANKLE_q_des,L_YAW_q_vel des,L_HAA_q_vel des,L_HFE_q_vel des,L_KFE_q_vel des,L_ANKLE_q_vel des,R_YAW_q_vel des,R_HAA_q_vel des,R_HFE_q_vel des,R_KFE_q_vel des,R_ANKLE_q_vel des
1684706462.7088854,0.04546723247284129,0.12635143748192057,-0.09826072596509497,-0.31808351226237325,0.20676139100362737,-0.06962705033933698,0.09352553112327734,0.21119647920889875,-0.3177580195188753,-0.2499734891215541,-6.249670823322028,4.000763813786292,-14.884495927351825,23.402519595794843,12.62704129789584,4.944045839062565,2.0742220140356045,-19.498445008542653,32.07106952254717,-11.960508775882738,-0.34339292146663897,-0.029312910086563736,-1.9315422023219275,0.09449179572779251,0.0752012528965153,-0.9926812540301806,-2.5625449299267578,0.27018121114619453,0.9008610022208718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7108855,0.03336528537858773,0.13282587712649904,-0.12242450747094874,-0.2771963730636733,0.22893593282443453,-0.05740933302158734,0.09618453333262869,0.17488492962841373,-0.2561999710366196,-0.2706035151644233,-5.476929700971661,2.4659472061806995,-10.669664220718882,19.3818236882463,9.317095542413329,6.939984106740429,0.6611248650429009,-17.4637421979072,30.399196805450654,-9.382562879486564,-0.32176326363386043,-0.025569467560107303,-1.9683283150469528,0.09395028219744629,0.07601671039703935,-0.992670541627701,-1.413799214521245,-0.8297315282772799,-0.07600590161336873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7128856,0.022936949265351857,0.13616436427300435,-0.13879207981939,-0.2434352716399117,0.24527419879242393,-0.04141834657132555,0.09596042570614963,0.14538119397181126,-0.20317917290079818,-0.2846503816482293,-4.589191681614938,0.9735645443465377,-7.224300688912865,16.389837779872856,6.6164581414554835,8.457690852943422,-0.6679064210004904,-14.296818776451993,26.39346073154914,-6.485226956807129,-0.30434335211364716,-0.03136560319065569,-2.002857169534303,0.09090813087002604,0.07569261626812182,-0.9929785191957605,-0.39477509133622335,-1.9238671880659193,-0.763586821719802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7148857,0.014198779761202438,0.1366551601849546,-0.14884303526365558,-0.21495633510085332,0.25672775307729545,-0.023213108186311206,0.0932785557695181,0.12283295771378164,-0.15929556029109082,-0.2928114192325672,-3.7091440962069844,-0.3899747986333888,-4.426727537175943,14.12704375196662,4.390166011583172,9.18953609125907,-1.7924297122807153,-11.42438475628204,22.77229990990323,-4.073016278988932,-0.29417213964797656,-0.04046185103201808,-2.034490021079236,0.08556067921631809,0.07469407349539871,-0.993529146807836,0.46959624904076647,-2.9256700182378124,-1.2463480537679814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7168858,0.007061421603480266,0.13460954110842677,-0.1538134273262349,-0.19044172838619933,0.26411269621920463,-0.004580439426903369,0.08850289423576772,0.10592109817924583,-0.12248387661541063,-0.2967009316914672,-2.923106710922175,-1.618021962921464,-2.132135355218984,12.347841281492443,2.556986760884698,9.006311174488447,-2.8107780884139655,-8.98402685678784,19.80499054401626,-2.348023679075347,-0.29049802564839683,-0.050148333597640565,-2.0573083912983026,0.07819922250907808,0.07332256821832576,-0.9942377394712216,1.2103134137794087,-3.806715457135218,-1.5536319762015398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.718886,0.0013194663996959647,0.13031488555776422,-0.15466177544125004,-0.16900095540672183,0.2681254533778064,0.012798396583077128,0.08186334972567343,0.093660816169073,-0.0912883155129337,-0.2974864438275608,-2.3928396557833924,-2.713147567677038,-0.13440067792118437,10.894944698972143,1.0736462808284395,8.182271495974216,-3.7801289267710896,-4.690741531471776,13.52787291282036,0.6527257801655857,-0.2856491062507524,-0.06700863675705712,-2.0705252366049294,0.0691326016888058,0.07182416656175279,-0.9950185789629493,1.8283464092809305,-4.658826584480277,-1.5496424589577282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.720886,-0.0032894168094184557,0.12404936143401996,-0.15236732337304282,-0.1497787098497145,0.2693276400196808,0.02754548448012809,0.07348959553432644,0.08649481239862533,-0.06702716064628651,-0.294754267515282,-1.9502872289280093,-3.590884727473011,1.521413002322874,9.580225789039087,-0.1306448330547465,6.581212944373885,-4.578695094132656,-2.678346806978725,10.932300536464934,1.9897668445066536,-0.2900898284006884,-0.07695394235766222,-2.0765446553141422,0.058724604842052754,0.07047283651502272,-0.9957836110820821,2.3086271488946246,-5.294467640179288,-1.5608604731325095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.722886,-0.007019123243510398,0.11619641768008125,-0.14734094912258375,-0.13258600789800246,0.26829721308650034,0.0388439786484398,0.06370908836741503,0.08285950613240739,-0.04737506041146511,-0.28972783736621016,-1.5822204797687358,-4.289825838037877,2.8131551599306905,8.57391206938962,-1.1171309967811274,4.756154692827078,-5.194438957207746,-1.0869448627507252,8.82147183257317,2.9961075874954117,-0.29923114019700126,-0.08655476733148941,-2.077697350600218,0.04722798468462523,0.0693291800536967,-0.9964752792998484,2.653441738364334,-5.7961109381199645,-1.4890837096648468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7248862,-0.01004352823924512,0.10711746731305506,-0.1401676237756601,-0.11699892295408482,0.26542183622637056,0.04638777222343837,0.0528877083258567,0.08201993651445447,-0.031569140520897876,-0.2827814745904443,-1.2840044073962338,-4.811743212906729,3.813474466856683,7.778495429063348,-1.9408183728099653,2.835855550920411,-5.625589654924879,0.1403718439952768,7.068343696396081,3.91744487942168,-0.31190108368361813,-0.095163309663162,-2.074372371707828,0.03491522983294042,0.06845947259608857,-0.9970427409783287,2.870052398846858,-6.168770001301577,-1.3667236440951258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7268863,-0.01248384897705926,0.09714946437212127,-0.13134742282633735,-0.10271347523738146,0.26100322948323545,0.0501368931781873,0.041343908631344295,0.08325471893134148,-0.018947219073568042,-0.2739449858293031,-1.0176361263904488,-5.179394735986733,4.557157764502997,7.1311703567431755,-2.629220029831958,0.9014339802069031,-5.962463610556714,0.8886460603245748,5.614160119112391,6.323473436734836,-0.32746704199094623,-0.10171982497216936,-2.065300351131833,0.022045909350056153,0.06786578311479971,-0.9974508576181306,2.9817100616838,-6.404663701940519,-1.2394615349113476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7288864,-0.014373021870072727,0.08657095976952721,-0.12116249448648625,-0.0898308539126836,0.2554135957166191,0.0499849885638904,0.029091919418847718,0.08499196983722848,-0.009018540332052852,-0.2528453659410257,-0.8395967413869588,-5.40298022963956,5.55731269425174,5.8399811736798855,-2.9621173001276486,-0.9793306419014838,-6.282186683147744,0.8052078452272132,4.365692435997034,14.399173101345966,-0.3434122053427205,-0.10343033328901309,-2.048059856130328,0.008892898457767154,0.06740306923311454,-0.9976861944594484,3.0181142043966536,-6.516690956997698,-1.2123244238211301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7308865,-0.015800389366631595,0.075654143471866,-0.10933112601010558,-0.07919647334808803,0.2492174162641655,0.04653191906746507,0.01643548159389812,0.08630731050320935,-0.0013804570617552483,-0.21749626867234398,-0.5712460376571061,-5.516908528540671,6.234798728026895,4.846698765991851,-3.231947903647529,-2.4223712684870975,-6.369983852007677,0.48267822932399523,3.313994879015431,20.72870541348352,-0.361663068542695,-0.10439006752161502,-2.0266441702804388,-0.0043605219476916665,0.06688703485080816,-0.9977510262671797,2.9715225667450498,-6.516979461298184,-1.2149861650401956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7328866,-0.01661775763762507,0.06462482940063252,-0.09641003800347062,-0.07030895851849923,0.24252267218087004,0.04068089772249228,0.00384266190248809,0.08680204332861885,0.004323723618686037,-0.17028195526269052,-0.2360121041521807,-5.515740816130393,6.661263560862971,4.07924497092375,-3.465997848613094,-3.4002542979485395,-6.222627837561589,-0.00218675039765176,2.4244077680333826,26.332284664993775,-0.3814261983344086,-0.1048745049716015,-2.0017128347338913,-0.017518542255179254,0.06622478373928126,-0.9976509302837033,2.85243277462586,-6.422809644143324,-1.252518187147045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7348866,-0.016717926899001555,0.05375619290929387,-0.08290847527757708,-0.06278385849529727,0.23576108341026444,0.03334496969606782,-0.00822029806202566,0.08623232393644757,0.00838993885316785,-0.114148754510104,0.13612723211235134,-5.358927944740557,6.829665106254917,3.4740157947141066,-3.3433819769551687,-3.9272612194289773,-5.844096444540164,-0.5702218834941051,1.6703999767944442,29.26125611426737,-0.40237968420292275,-0.10494365753781733,-1.973818287436907,-0.030412243283157753,0.06533870006729732,-0.997399593809824,2.6741047064766987,-6.246914462357192,-1.3158526885150543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7368867,-0.01606873975418359,0.04333233237138155,-0.06932066496874596,-0.056343538190264886,0.23030966161463878,0.025370385143064115,-0.01931797219526496,0.08449439335106014,0.01106551213088041,-0.05417681687579387,0.5061050011371445,-5.073254536228753,6.759762105307155,2.986785428709615,-2.2218143928334744,-4.05784435623007,-5.263583413488674,-1.1648318864454845,1.0291708523930494,30.54071058631636,-0.42413284720051475,-0.10507887839162293,-1.9436715454299047,-0.04289843173627974,0.064179840784231,-0.9970158838210545,2.449505630138054,-6.006502959076131,-1.393212070258595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7388868,-0.014732693125229564,0.033586836226006986,-0.05605731920280184,-0.05078015604621841,0.22777049855907752,0.017474558593282872,-0.029086597249286646,0.08158502294174906,0.012557660912507896,0.007150743186528835,0.8210601828509427,-4.683693712839376,6.512860071576857,2.591329380257622,-0.4722509554172978,-3.862018757906792,-4.520660638554939,-1.7380642114218348,0.4835886020903327,30.66712755693737,-0.44609606927361045,-0.10554111225909107,-1.9118731057779244,-0.05486745695829278,0.06272889996402373,-0.9965212728668836,2.1909048449902375,-5.719985398188175,-1.4747449882251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.740887,-0.01285763979522391,0.024698694028084764,-0.043421088000276,-0.045932699633879956,0.22910332251345492,0.010225924480752416,-0.037249497261499155,0.07758128506347463,0.01304389521527977,0.06772464599364983,1.0467391668739874,-4.218842744629188,6.137250143958987,2.26662042546381,1.6269736865572073,-3.4197986070125417,-3.662892350554699,-2.258263190134385,0.02059460149367265,29.835287343477628,-0.4677552331876692,-0.10650999812584895,-1.8789111048748754,-0.06624221543702455,0.06099176610062119,-0.9959377356852797,1.9103198722730848,-5.4037816125510485,-1.5505821098102381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.742887,-0.010640013771968947,0.016788886557940506,-0.03162876436977097,-0.04167745674455829,0.2347888634971693,0.004030386114149897,-0.04362901658227321,0.07260755486937967,0.01267865507617042,0.1258284408943047,1.1673817560694764,-3.707621875707125,5.671515971077441,1.9960401885697483,3.870170140488746,-2.813940255221461,-2.7411545532246713,-2.708882218319114,-0.37006757188555717,28.2402999450444,-0.4886738237402873,-0.10808557674898109,-1.8452104523659607,-0.07697521198187307,0.05899658959773812,-0.9952859986738395,1.6189174423338686,-5.072587934709154,-1.6120965492987425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.744887,-0.008290094981208982,0.009922401344162142,-0.020827840006484192,-0.03792000045048981,0.24495707415795143,-0.0008671772030017146,-0.04814786351193517,0.06680938782920781,0.011597943141911251,0.18012391488386498,1.1836529978622237,-3.1768464220423693,5.147086875246588,1.7666452713242622,6.108447841088072,-2.1232073562020695,-1.8045797063280593,-3.084448725041505,-0.6967487493694645,26.063460278770687,-0.5084947700776277,-0.11029806081122495,-1.8111436708212534,-0.08704579105516654,0.05678909993799888,-0.9945843495590568,1.3267577361810414,-4.739440780778125,-1.652661153876152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7468872,-0.006002970062872108,0.004114262746014256,-0.011108749279379597,-0.034588553105341174,0.259486845184907,-0.004369692035593021,-0.050821423273227154,0.060335894079517914,0.009922415778216141,0.2296130316191013,1.1090868914203857,-2.649608163393586,4.590042268138772,1.5685124819246974,8.236816605208954,-1.4173009878157963,-0.8966034597846114,-3.386221821284391,-0.9665476977775286,23.46316245443451,-0.526944459890802,-0.11312636393327016,-1.777039047206744,-0.09645730677545941,0.05442725188100111,-0.9938479069869327,1.0426190818826777,-4.4157182072063526,-1.6679261973957922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7488873,-0.003937404604245716,-0.0006620745485637009,-0.002514297085794601,-0.031628567275745596,0.27808262940577305,-0.006506280795930332,-0.05174361294452955,0.05333026016976189,0.007759416943909373,0.2735879101564029,0.9657683878780081,-2.144477763058714,4.02219254411267,1.394165359704023,10.183787066677247,-0.7534565537430822,-0.052426670603352044,-3.6184402660090362,-1.1857299975838993,20.57175591543884,-0.5438356779382205,-0.11651779632180892,-1.74318471620898,-0.10523408189691347,0.051975958967342306,-0.9930882577579594,0.7738966342085127,-4.11108670683633,-1.6557681808374436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684706462.7508874,-0.002203436889823484,-0.004465483255327951,0.004952456373888245,-0.02899836812211785,0.30033261722216803,-0.007405497711085743,-0.05106911887441537,0.045926666706319515,0.005204385780213372,0.3115795981965237,0.7799313170902682,-1.6753939961618762,3.4616130265719063,1.2380761164105536,11.903137705334462,-0.1746216493933609,0.7021265056146802,-3.7856706303384846,-1.359953120205237,17.496985107647273,-0.5590673567579472,-0.12040400836043047,-1.709828807003375,-0.11341809249079224,0.04950237705725178,-0.992313383443674,0.5265649716623979,-3.8334203238174798,-1.6160428979762582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
